# 更新时间: 2026-08-18 03:25:08

央视频道,#genre#
山西卫视,http://153.0.171.163:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.198.95.220:9901/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&down=1#http://119.39.9.8:9901/tsfile/live/0118_1.m3u8#http://222.169.85.8:9901/tsfile/live/0118_1.m3u8#http://36.136.38.87:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom38/mqlive.m3u8#http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227559/index.m3u8
贵州卫视,http://36.136.38.87:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.7.175.154:8445/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/gzwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom53/mqlive.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227551/index.m3u8
辽宁卫视,http://36.136.38.87:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0#http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.39.9.8:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0#http://221.7.175.154:8445/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.198.95.220:9901/tsfile/live/1051_1.m3u8?key=txiptv&playlive=1&down=1#https://piccpndks.v.kcdnvip.com/audio/liaoning_2/index.m3u8#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/lnwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom44/mqlive.m3u8
重庆卫视,http://153.0.171.163:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.7.175.154:8445/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.237.39.10:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&down=1#http://119.39.9.8:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0#http://120.198.95.220:9901/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&down=1#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/cqws8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom59/mqlive.m3u8#http://223.110.243.165/ott.js.chinamobile.com/PLTV/3/224/3221227550/index.m3u8
黑龙江卫视,http://36.136.38.87:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/48/index.m3u8#http://118.122.144.115:8888/newlive/live/hls/38/live.m3u8#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/hljwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom50/mqlive.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?#http://223.110.244.212:6610/gitv/live1/G_HEILONGJIANG-CQ/G_HEILONGJIANG-CQ/
内蒙古卫视,http://222.71.55.147:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0#http://120.198.86.186:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.27.235.94:8000/hls/49/index.m3u8#http://182.150.23.74:808/hls/37/index.m3u8#http://59.39.89.130:60901/tsfile/live/0125_21.m3u8?key=txiptv&playlive=1&authid=0#http://153.0.171.163:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom42/mqlive.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227557/index.m3u8
宁夏卫视,http://120.198.86.186:9901/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0#http://153.0.171.163:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.38.148.188:9003/hls/64/index.m3u8#http://222.71.55.147:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0#http://113.25.252.226:9901/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0#http://27.39.122.2:9901/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom41/mqlive.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227563/index.m3u8
陕西卫视,http://36.136.38.87:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0#http://153.0.171.163:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0#http://101.66.194.201:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0#http://mqiptv.com:8014/ch/custom37/mqlive.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227583/index.m3u8
甘肃卫视,http://119.39.9.8:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0#http://120.198.86.186:9901/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.238.84.45:9901/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/gswshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom56/mqlive.m3u8#http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227568/index.m3u8
吉林卫视,http://36.136.38.87:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://119.39.9.8:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0#http://119.39.9.8:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0#http://153.0.171.163:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.7.175.154:8445/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/jlwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom47/mqlive.m3u8
云南卫视,http://112.123.243.37:50085/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0#http://112.27.235.94:8000/hls/40/index.m3u8#http://119.39.9.8:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0#http://153.0.171.163:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0#http://36.136.38.87:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.8.242.104:8088/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0#http://60.187.247.96:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0#http://101.66.194.201:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=0&authid=0
三沙卫视,http://171.38.148.188:9003/hls/78/index.m3u8#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/sswshd8m/8000000/mnf.m3u8
青海卫视,http://120.238.84.45:9901/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0#http://153.0.171.163:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0#http://111.8.242.104:8088/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0#http://171.38.148.188:9003/hls/82/index.m3u8#http://120.198.86.186:9901/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0#http://27.39.122.2:9901/tsfile/live/1063_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom40/mqlive.m3u8#http://223.110.243.153/ott.js.chinamobile.com/PLTV/3/224/3221227554/index.m3u8
新疆卫视,http://222.71.55.147:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0#http://112.123.243.37:50085/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0#http://120.198.86.186:9901/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0#http://59.39.89.130:60901/tsfile/live/0125_17.m3u8?key=txiptv&playlive=1&authid=0#http://live.wjyanghu.com/live/CH1.m3u8#http://218.84.12.186:8001/hls/main/playlist.m3u8?zxinjd%3Bhttp://218.84.12.186:8001/hls/main/playlist.m3u8zxinjd#http://123.118.55.165:45237/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom32/mqlive.m3u8
西藏卫视,http://120.198.86.186:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.7.175.154:8445/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0#http://183.11.239.36:808/hls/64/index.m3u8#http://123.118.55.165:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0#http://123.118.53.84:45237/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom33/mqlive.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8#http://223.110.243.158/ott.js.chinamobile.com/PLTV/3/224/3221227562/index.m3u8
兵团卫视,http://27.39.122.2:9901/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0#http://120.238.84.45:9901/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0#http://221.7.175.154:8445/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0#http://mqiptv.com:8014/ch/custom60/mqlive.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
延边卫视,https://srs.iyb983.cn:443/video/CYS/index.m3u8#https://srs.iyb983.cn/video/CYS/index.m3u8#https://srs.iyb983.cn/video/ybtv1/index.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226220/index.m3u8#http://223.110.245.160/ott.js.chinamobile.com/PLTV/3/224/3221227002/index.m3u8
星空卫视,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0#http://xhyx.gz.cn:1698/hls/35/index.m3u8#http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$浙江/绍兴/电信#http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8
澳门卫视,http://61.244.22.4/ch1/ch1.live/playlist.m3u8
凤凰资讯,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0#http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8
大湾区卫视,http://222.128.55.152:9080/live/dwq.m3u8#http://mqiptv.com:8014/ch/custom28/mqlive.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8
农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8
康巴卫视,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8?p=GITV&area=GD_CUCC&$2M
安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
湖南卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.132:8012
东方卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.136:8032
浙江卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.137:8036
江苏卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.135:8028
深圳卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.134:8020
广东卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.142:8048
安徽卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.211:8064
天津卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.141:1234
重庆卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.122:8160
山东卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.209:8052
黑龙江卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.133:8016
河北卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.148:8072
辽宁卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.210:8056
湖北卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.138:8044
吉林卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.240:8172
贵州卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.149:8076
江西卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.123:8164
旅游卫视,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/hainanwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom43/mqlive.m3u8
南方卫视,http://120.237.39.10:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1#http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226218/index.m3u8?
江苏卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227668/index.m3u8
浙江卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227744/index.m3u8
北京卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227652/index.m3u8
湖南卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227735/index.m3u8
广东卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227673/index.m3u8
东方卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227732/index.m3u8
黑龙江卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227662/index.m3u8
深圳卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227677/index.m3u8
山东卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227671/index.m3u8
天津卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227741/index.m3u8
湖北卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227665/index.m3u8
重庆卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227729/index.m3u8
安徽卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227653/index.m3u8
江西卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227738/index.m3u8
辽宁卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227676/index.m3u8
广西卫视HD,http://107.150.60.122/live/gxwshd.m3u8
陕西卫视HD,http://107.150.60.122/live/snwshd.m3u8
凤凰卫视,http://221.7.175.154:8445/tsfile/live/1020_1.m3u8
华藏卫视,https://5ddce30eb4b55.streamlock.net/HZTV/HZTV/playlist.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8#http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8#https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
延边卫视频道,https://srs.iyb983.cn/video/CYS/index.m3u8
上海卫视,http://112.27.235.94:8000/hls/28/index.m3u8
凤凰卫视台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
江苏卫视4K,http://8.138.7.223/tv/jsws4k.php
深圳卫视4K,http://nn.7x9d.cn/深圳最新.php?id=szws4k
凤凰资讯高清,http://cdn6.163189.xyz/163189/fhzx

福建频道,#genre#
福建公共,https://live.264788.xyz/channel/fujianxiangcungonggong?streamid=1cf7fc3a8f6d160c33b43c2f9507a0cc&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8
福建旅游,https://live.264788.xyz/channel/fujianlvyou?streamid=221239fcf3c7edb274f2f0760fe47f96&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8
东南卫视,http://101.66.199.20:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0#http://36.136.38.87:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0#http://live.zohi.tv/video/s10001-fztv-3/index.m3u8#http://112.27.235.94:8000/hls/38/index.m3u8#http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/dnwshd8m/8000000/mnf.m3u8#http://mqiptv.com:8014/ch/custom57/mqlive.m3u8#http://223.110.243.162/ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
东南卫视HD,http://ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
东南卫视[高清],http://114.254.89.131:2222/rtp/239.3.1.156:8148
CETV1[高清],http://114.254.89.131:2222/rtp/239.3.1.57:8152
CETV2,http://119.166.53.110:9901/tsfile/live/0002_51.m3u8?key=txiptv&playlive=1&authid=0
中国教育1,http://223.110.243.140/ott.js.chinamobile.com/PLTV/3/224/3221227560/index.m3u8
中国教育1台,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/zgjy1t8m/8000000/mnf.m3u8#http://mqiptv.com:67836/ch/custom7/mqlive.m3u8#http://mqiptv.com:8014/ch/custom7/mqlive.m3u8
中国教育2台,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_CETV-2/G_CETV-2.m3u8?p=GITV&area=GD_CUCC&$2M
中国教育3,http://107.150.60.122/live/cetv3.m3u8
中国教育3台,http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_CETV-3/G_CETV-3.m3u8?p=GITV&area=GD_CUCC&$2M
中国教育4台,http://180.97.247.27:8088/liveplay-kk.rtxapp.com/live/program/live/zgjy4hd8m/8000000/mnf.m3u8
厦门卫视,http://113.57.140.161:10081/newlive/live/hls/28/live.m3u8
海峡卫视,http://113.57.140.161:10081/newlive/live/hls/27/live.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
